model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,condition,segment_label
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,answer_segment,6,10,False,50,50,True,13.928814888000488,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,answer_segment,13,10,False,50,50,True,14.161036491394045,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__irrelevant_context__no_think,gsm8k_test_000316,no_think,irrelevant_context,,answer_segment,20,10,False,50,50,True,13.28342628479004,,ok,1.0,ok,156.0,156.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,full_output,6,10,False,58,58,True,13.410991668701172,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,full_output,13,10,False,58,58,True,13.920286178588867,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,full_output,20,10,False,58,58,True,14.802794456481934,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,answer_segment,6,10,False,58,58,True,13.410991668701172,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,answer_segment,13,10,False,58,58,True,13.920286178588867,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000316__repetitive_filler__no_think,gsm8k_test_000316,no_think,repetitive_filler,,answer_segment,20,10,False,58,58,True,14.802794456481934,,ok,0.0,ok,156.0,168.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,full_output,6,10,False,52,52,True,15.439345359802246,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,full_output,13,10,False,52,52,True,13.47647190093994,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,full_output,20,10,False,52,52,True,13.507195472717283,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,answer_segment,6,10,False,52,52,True,15.439345359802246,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,answer_segment,13,10,False,52,52,True,13.47647190093994,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__canonical__no_think,gsm8k_test_000321,no_think,canonical,,answer_segment,20,10,False,52,52,True,13.507195472717283,,ok,1.0,ok,1.0,1.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,full_output,6,10,False,51,51,True,15.642709732055664,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,full_output,13,10,False,51,51,True,13.074238777160645,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,full_output,20,10,False,51,51,True,14.000860214233398,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,answer_segment,6,10,False,51,51,True,15.642709732055664,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,answer_segment,13,10,False,51,51,True,13.074238777160645,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__irrelevant_context__no_think,gsm8k_test_000321,no_think,irrelevant_context,,answer_segment,20,10,False,51,51,True,14.000860214233398,,ok,1.0,ok,1.0,1.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,full_output,6,10,False,51,51,True,14.496971130371094,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,full_output,13,10,False,51,51,True,12.87645149230957,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,full_output,20,10,False,51,51,True,13.598295211791992,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,answer_segment,6,10,False,51,51,True,14.496971130371094,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,answer_segment,13,10,False,51,51,True,12.87645149230957,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000321__repetitive_filler__no_think,gsm8k_test_000321,no_think,repetitive_filler,,answer_segment,20,10,False,51,51,True,13.598295211791992,,ok,1.0,ok,1.0,1.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,full_output,6,10,False,51,51,True,15.341482162475586,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,full_output,13,10,False,51,51,True,13.89248275756836,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,full_output,20,10,False,51,51,True,12.618529319763184,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,answer_segment,6,10,False,51,51,True,15.341482162475586,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,answer_segment,13,10,False,51,51,True,13.89248275756836,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__canonical__no_think,gsm8k_test_000326,no_think,canonical,,answer_segment,20,10,False,51,51,True,12.618529319763184,,ok,1.0,ok,14.0,14.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,16.415847778320312,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,14.070059776306152,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,13.137496948242188,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,16.415847778320312,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,14.070059776306152,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__irrelevant_context__no_think,gsm8k_test_000326,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,13.137496948242188,,ok,1.0,ok,14.0,14.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,full_output,6,10,False,53,53,True,15.743731498718262,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,full_output,13,10,False,53,53,True,14.338866233825684,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,full_output,20,10,False,53,53,True,13.563143730163574,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,answer_segment,6,10,False,53,53,True,15.743731498718262,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,answer_segment,13,10,False,53,53,True,14.338866233825684,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000326__repetitive_filler__no_think,gsm8k_test_000326,no_think,repetitive_filler,,answer_segment,20,10,False,53,53,True,13.563143730163574,,ok,1.0,ok,14.0,14.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,full_output,6,10,False,47,47,True,15.628640174865724,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,full_output,13,10,False,47,47,True,13.771312713623049,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,full_output,20,10,False,47,47,True,13.102471351623535,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,answer_segment,6,10,False,47,47,True,15.628640174865724,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,answer_segment,13,10,False,47,47,True,13.771312713623049,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__canonical__no_think,gsm8k_test_000366,no_think,canonical,,answer_segment,20,10,False,47,47,True,13.102471351623535,,ok,1.0,ok,9.0,9.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,full_output,6,10,False,51,51,True,16.796432495117188,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,full_output,13,10,False,51,51,True,14.880413055419922,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,full_output,20,10,False,51,51,True,13.336740493774414,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,answer_segment,6,10,False,51,51,True,16.796432495117188,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,answer_segment,13,10,False,51,51,True,14.880413055419922,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__irrelevant_context__no_think,gsm8k_test_000366,no_think,irrelevant_context,,answer_segment,20,10,False,51,51,True,13.336740493774414,,ok,1.0,ok,9.0,9.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,full_output,6,10,False,49,49,True,16.87571907043457,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,full_output,13,10,False,49,49,True,13.918001174926758,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,full_output,20,10,False,49,49,True,12.891365051269531,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,answer_segment,6,10,False,49,49,True,16.87571907043457,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,answer_segment,13,10,False,49,49,True,13.918001174926758,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000366__repetitive_filler__no_think,gsm8k_test_000366,no_think,repetitive_filler,,answer_segment,20,10,False,49,49,True,12.891365051269531,,ok,1.0,ok,9.0,9.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,full_output,6,10,False,56,56,True,12.99842643737793,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,full_output,13,10,False,56,56,True,12.784201622009276,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,full_output,20,10,False,56,56,True,12.519269943237305,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,answer_segment,6,10,False,56,56,True,12.99842643737793,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,answer_segment,13,10,False,56,56,True,12.784201622009276,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__canonical__no_think,gsm8k_test_000392,no_think,canonical,,answer_segment,20,10,False,56,56,True,12.519269943237305,,ok,0.0,ok,34.0,22.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,full_output,6,10,False,48,48,True,13.8175687789917,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,full_output,13,10,False,48,48,True,13.430323600769045,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,full_output,20,10,False,48,48,True,12.657580375671388,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,answer_segment,6,10,False,48,48,True,13.8175687789917,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,answer_segment,13,10,False,48,48,True,13.430323600769045,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__irrelevant_context__no_think,gsm8k_test_000392,no_think,irrelevant_context,,answer_segment,20,10,False,48,48,True,12.657580375671388,,ok,0.0,ok,34.0,30.0,32.0,irrelevant_context,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,full_output,6,10,False,49,49,True,16.795196533203125,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,full_output,13,10,False,49,49,True,14.251029014587402,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,full_output,20,10,False,49,49,True,14.413854598999023,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,answer_segment,6,10,False,49,49,True,16.795196533203125,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,answer_segment,13,10,False,49,49,True,14.251029014587402,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000392__repetitive_filler__no_think,gsm8k_test_000392,no_think,repetitive_filler,,answer_segment,20,10,False,49,49,True,14.413854598999023,,ok,1.0,ok,34.0,34.0,32.0,repetitive_filler,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,full_output,6,10,False,48,48,True,14.517929077148438,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,full_output,13,10,False,48,48,True,14.611976623535156,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,full_output,20,10,False,48,48,True,13.835350036621094,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,answer_segment,6,10,False,48,48,True,14.517929077148438,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,answer_segment,13,10,False,48,48,True,14.611976623535156,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__canonical__no_think,gsm8k_test_000393,no_think,canonical,,answer_segment,20,10,False,48,48,True,13.835350036621094,,ok,1.0,ok,20.0,20.0,32.0,canonical,no_think_answer
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__irrelevant_context__no_think,gsm8k_test_000393,no_think,irrelevant_context,,full_output,6,10,False,51,51,True,14.642343521118164,,ok,1.0,ok,20.0,20.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__irrelevant_context__no_think,gsm8k_test_000393,no_think,irrelevant_context,,full_output,13,10,False,51,51,True,16.024839401245117,,ok,1.0,ok,20.0,20.0,32.0,irrelevant_context,no_think_full
Qwen_Qwen3-32B,32B,exp_b,exp_b__gsm8k_test_000393__irrelevant_context__no_think,gsm8k_test_000393,no_think,irrelevant_context,,full_output,20,10,False,51,51,True,16.474714279174805,,ok,1.0,ok,20.0,20.0,32.0,irrelevant_context,no_think_full
